"Entidade Executora";"UF";"ANO";"Valor Transferido";"Valor aquisições da agricultura familiar";"Percentual.x";"Código IBGE";"Valor transferido";"Valor aquisições agricultura familiar";"Percentual.y"
"PREF MUN DE SAO GONCALO DOS CAMPOS";"BA";2011;402540;21772,5;0,0540877925175138;2929305;444260;38409;0,0864561292936569
"PREF MUN DE SAO GOTARDO";"MG";2011;174660;0;0;3162104;254260;36385,76;0,143104538661213
"PREF MUN DE SAO JERONIMO";"RS";2011;365880;141641,76;0,387126270908495;4318408;416160;255118,7;0,613030324875048
"PREF MUN DE SAO JERONIMO DA SERRA";"PR";2011;82800;19960,6;0,241070048309179;4124707;75996;26928,74;0,354344176009264
"PREF MUN DE SAO JOAO";"PE";2011;299820;0;0;2613206;563756;0;0
"PREF MUN DE SAO JOAO";"PR";2011;80340;0;0;4124806;114512;5009,5;0,0437465069163057
"PREF MUN DE SAO JOAO BATISTA";"MA";2011;374340;129995,1;0,347264786023401;2111003;473492;180415;0,381030724911931
"PREF MUN DE SAO JOAO BATISTA";"SC";2011;193440;0;0;4216305;299580;108784,98;0,363124974964951
"PREF MUN DE SAO JOAO BATISTA DO GLORIA";"MG";2011;54180;28058,16;0,517869324473976;3162203;51056;0;0
"PREF MUN DE SAO JOAO DA BALIZA";"RR";2011;70200;0;0;1400506;76590;0;0
"PREF MUN DE SAO JOAO DA BARRA";"RJ";2011;431460;33983,56;0,0787641032772447;3305000;465618;228730;0,491239599843649
"PREF MUN DE SAO JOAO DA CANABRAVA";"PI";2011;69180;12743,9;0,184213645562301;2209856;85580;0;0
"PREF MUN DE SAO JOAO DA FRONTEIRA";"PI";2011;112620;20672,85;0,183562866275972;2209872;161464;16221,44;0,100464747559828
"PREF MUN DE SAO JOAO DA LAGOA";"MG";2011;40680;4951,5;0,121718289085546;3162252;43200;13535;0,313310185185185
"PREF MUN DE SAO JOAO DA MATA";"MG";2011;14700;1532;0,10421768707483;3162302;17620;6261,5;0,355363223609535
"PREF MUN DE SAO JOAO DA PARAUNA";"GO";2011;14400;4969,36;0,345094444444444;5220058;14976;15189,17;1,01423410790598
"PREF MUN DE SAO JOAO DA PONTA";"PA";2011;115260;0;0;1507466;70260;0;0
"PREF MUN DE SAO JOAO DA PONTE";"MG";2011;296580;159719,46;0,538537527817115;3162401;460984;307432,97;0,666905944674869
"PREF MUN DE SAO JOAO DA SERRA";"PI";2011;67800;0;0;2209906;72940;0;0
"PREF MUN DE SAO JOAO DA URTIGA";"RS";2011;26820;9006,36;0,335807606263982;4318424;24840;15882,2;0,639380032206119
"PREF MUN DE SAO JOAO DA VARJOTA";"PI";2011;73740;0;0;2209955;115020;5255,8;0,0456946617979482
"PREF MUN DE SAO JOAO DALIANCA";"GO";2011;87540;0;0;5220009;87320;18696,06;0,214109711406322
"PREF MUN DE SAO JOAO DAS DUAS PONTES";"SP";2011;36360;0;0;3549201;60440;15308,85;0,253290039708802
"PREF MUN DE SAO JOAO DAS MISSOES";"MG";2011;143100;50123,55;0,350269392033543;3162450;142552;60214,3;0,422402351422639
"PREF MUN DE SAO JOAO DE IRACEMA";"SP";2011;10752;4613,94;0,429123883928571;3549250;66640;20099,5;0,301613145258103
"PREF MUN DE SAO JOAO DE MERITI";"RJ";2011;2394480;0;0;3305109;2508233,6;0;0
"PREF MUN DE SAO JOAO DE PIRABAS";"PA";2011;444120;51518,06;0,116000315230118;1507474;660560;113240,3;0,171430755722417
"PREF MUN DE SAO JOAO DEL REI";"MG";2011;321240;0;0;3162500;332046;114795,99;0,345723152816176
"PREF MUN DE SAO JOAO DO ARAGUAIA";"PA";2011;272280;63258,3;0,232328118113706;1507508;423762;98415,6;0,232242626757472
"PREF MUN DE SAO JOAO DO ARRAIAL";"PI";2011;145800;30497,26;0,209171879286694;2209971;272232;110856,1;0,40721186341062
"PREF MUN DE SAO JOAO DO CAIUA";"PR";2011;60840;22448;0,3689677843524;4124905;72560;22693,1;0,312749448732084
"PREF MUN DE SAO JOAO DO CARIRI";"PB";2011;28860;6044,16;0,209430353430353;2514008;55616;17857,7;0,321089254890679
"PREF MUN DE SAO JOAO DO CARU";"MA";NA;NA;NA;NA;2111029;357516;199125;0,556968079750277
"PREF MUN DE SAO JOAO DO ITAPERIU";"SC";2011;16560;0;0;4216354;27700;17854,64;0,644571841155235
"PREF MUN DE SAO JOAO DO IVAI";"PR";2011;85680;0;0;4125001;120580;45491,35;0,377271106319456
"PREF MUN DE SAO JOAO DO JAGUARIBE";"CE";2011;75120;42454,63;0,565157481363152;2312502;98100;31442,1;0,320510703363914
"PREF MUN DE SAO JOAO DO MANHUACU";"MG";2011;72360;33169,68;0,458398009950249;3162559;104060;40339,4;0,387655198923698
"PREF MUN DE SAO JOAO DO MANTENINHA";"MG";2011;39900;0;0;3162575;39500;0;0
"PREF MUN DE SAO JOAO DO OESTE";"SC";2011;28260;14217,33;0,503090233545648;4216255;43400;28573,55;0,658376728110599
"PREF MUN DE SAO JOAO DO ORIENTE";"MG";2011;37020;0;0;3162609;56100;0;0
"PREF MUN DE SAO JOAO DO PACUI";"MG";2011;47820;0;0;3162658;39088;0;0
"PREF MUN DE SAO JOAO DO PARAISO";"MA";2011;45270;0;0;2111052;236826;0;0
"PREF MUN DE SAO JOAO DO PARAISO";"MG";2011;120120;945;0,00786713286713287;3162708;125340;14182,4;0,113151428115526
"PREF MUN DE SAO JOAO DO PAU DALHO";"SP";2011;9666;0;0;3549300;35880;31111,13;0,867088350055741
"PREF MUN DE SAO JOAO DO PIAUI";"PI";2011;195300;0;0;2210003;344460;71575,58;0,207790686872206
"PREF MUN DE SAO JOAO DO POLESINE";"RS";2011;40506;11934,18;0,294627462598134;4318432;56180;26929,48;0,479342826628693
"PREF MUN DE SAO JOAO DO RIO DO PEIXE";"PB";2011;207360;38940,12;0,187789930555556;2500700;191358;40741,05;0,21290486940708
"PREF MUN DE SAO JOAO DO SABUGI";"RN";2011;51420;26882,62;0,522804745235317;2412104;82840;26150;0,315668759053597
"PREF MUN DE SAO JOAO DO SOTER";"MA";2011;374340;0;0;2111078;824280;344326,4;0,417729897607609
"PREF MUN DE SAO JOAO DO SUL";"SC";2011;68136;38070,7;0,558745743806505;4216404;117564;69922,7;0,594762852573917
"PREF MUN DE SAO JOAO DO TIGRE";"PB";NA;NA;NA;NA;2514107;69040;6586,9;0,095407010428737
"PREF MUN DE SAO JOAO DO TRIUNFO";"PR";2011;96060;18009,97;0,187486674994795;4125100;106140;42547,44;0,400861503674392
"PREF MUN DE SAO JOAO DOS PATOS";"MA";2011;300060;0;0;2111102;470220;178302,5;0,379189528305899
"PREF MUN DE SAO JOAO EVANGELISTA";"MG";2011;110400;0;0;3162807;124420;0;0
"PREF MUN DE SAO JOAO NEPOMUCENO";"MG";2011;210480;67365,9;0,320058437856328;3162906;260220;83380,41;0,32042275766659
"PREF MUN DE SAO JOAQUIM";"SC";2011;159960;72267,22;0,451783070767692;4216503;201200;152232,91;0,756624801192843
"PREF MUN DE SAO JOAQUIM DA BARRA";"SP";2011;655800;124079,54;0,189203324184202;3549409;719680;358992,06;0,498821781903068
"PREF MUN DE SAO JOAQUIM DE BICAS";"MG";2011;246000;30324,1;0,123268699186992;3162922;271416;30714,27;0,113163078079406
"PREF MUN DE SAO JOAQUIM DO MONTE";"PE";2011;265920;37146,53;0,139690621239471;2613305;251514;67993,76;0,270337873836049
"PREF MUN DE SAO JORGE";"RS";2011;10020;0;0;4318440;12720;1531,75;0,120420597484277
"PREF MUN DE SAO JORGE DO IVAI";"PR";2011;43140;13541;0,313885025498377;4125308;63060;19305,05;0,306137805264827
"PREF MUN DE SAO JORGE DO PATROCINIO";"PR";2011;45000;13371,74;0,297149777777778;4125357;65200;24409,98;0,374386196319018
"PREF MUN DE SAO JORGE DOESTE";"PR";2011;53700;18013,9;0,335454376163873;4125209;107304;24763,01;0,230774342056214
"PREF MUN DE SAO JOSE";"SC";2011;1559580;192587,6;0,12348683619949;4216602;2131368;0;0
"PREF MUN DE SAO JOSE DA BARRA";"MG";2011;40440;0;0;3162948;77796;7236,53;0,0930193069052393
"PREF MUN DE SAO JOSE DA BELA VISTA";"SP";2011;133500;15785,39;0,118242621722846;3549508;154540;80771,9;0,522660152711272
"PREF MUN DE SAO JOSE DA BOA VISTA";"PR";2011;42000;12962,22;0,308624285714286;4125407;53440;15446,51;0,289043974550898
"PREF MUN DE SAO JOSE DA COROA GRANDE";"PE";2011;223620;0;0;2613404;438776;0;0
"PREF MUN DE SAO JOSE DA LAGOA TAPADA";"PB";2011;77280;0;0;2514206;68840,8;2721;0,0395259787800258
"PREF MUN DE SAO JOSE DA LAJE";"AL";2011;369720;75530,21;0,204290300768149;2708303;358362;0;0
"PREF MUN DE SAO JOSE DA LAPA";"MG";2011;243552;0;0;3162955;286600;59002,97;0,205872191207257
"PREF MUN DE SAO JOSE DA SAFIRA";"MG";2011;40080;0;0;3163003;42020;0;0
"PREF MUN DE SAO JOSE DA TAPERA";"AL";2011;626160;0;0;2708402;717357,6;143958,8;0,200679270701251
"PREF MUN DE SAO JOSE DA VARGINHA";"MG";2011;39120;7019,44;0,179433537832311;3163102;42980;14595,94;0,339598417868776
"PREF MUN DE SAO JOSE DA VITORIA";"BA";2011;91800;0;0;2929354;162500;24891,5;0,153178461538462
"PREF MUN DE SAO JOSE DAS MISSOES";"RS";NA;NA;NA;NA;4318457;14920;4242,1;0,284323056300268
"PREF MUN DE SAO JOSE DAS PALMEIRAS";"PR";2011;33000;14705;0,445606060606061;4125456;43720;13116,88;0,300020128087832
"PREF MUN DE SAO JOSE DE CAIANA";"PB";2011;72036;12873,55;0,178709950580265;2514305;50484;0;0
"PREF MUN DE SAO JOSE DE ESPINHARAS";"PB";2011;55380;20535,52;0,370811123149151;2514404;79038;0;0
"PREF MUN DE SAO JOSE DE MIPIBU";"RN";2011;561660;0;0;2412203;605200;168397,83;0,278251536682089
"PREF MUN DE SAO JOSE DE PIRANHAS";"PB";2011;157260;48648,91;0,309353363856035;2514503;184840;56672,45;0,306602737502705
"PREF MUN DE SAO JOSE DE PRINCESA";"PB";2011;34140;0;0;2514552;32340;705;0,0217996289424861
"PREF MUN DE SAO JOSE DE RIBAMAR";"MA";2011;1321680;290471,85;0,21977471854004;2111201;1908145,2;161740;0,0847629415203832
"PREF MUN DE SAO JOSE DE UBA";"RJ";2011;48420;9992,59;0,206373192895498;3305133;62980;16899,17;0,268325976500476
"PREF MUN DE SAO JOSE DO ALEGRE";"MG";2011;25020;610;0,0243804956035172;3163201;26420;0;0
"PREF MUN DE SAO JOSE DO BARREIRO";"SP";2011;71040;2069;0,0291244369369369;3549607;73512;2050,65;0,0278954456415279
"PREF MUN DE SAO JOSE DO BELMONTE";"PE";2011;410280;127466,9;0,310682704494492;2613503;534520;120569,2;0,225565367058295
"PREF MUN DE SAO JOSE DO BONFIM";"PB";2011;43440;13540;0,311694290976059;2514602;49520;13578;0,274192245557351
"PREF MUN DE SAO JOSE DO BREJO DO CRUZ";"PB";2011;32580;0;0;2514651;3776;7563,73;2,00310646186441
"PREF MUN DE SAO JOSE DO CALCADO";"ES";2011;93420;0;0;3204807;116779,2;46417,98;0,397484997328291
"PREF MUN DE SAO JOSE DO CAMPESTRE";"RN";NA;NA;NA;NA;2412302;167040;25784,59;0,154361769636015
"PREF MUN DE SAO JOSE DO CEDRO";"SC";2011;81120;28914,71;0,356443663708087;4216701;114340;40570,06;0,354819485744271
"PREF MUN DE SAO JOSE DO CERRITO";"SC";2011;57720;22038,2;0,381812196812197;4216800;63054;17726,17;0,281126811938973
"PREF MUN DE SAO JOSE DO DIVINO";"MG";2011;26940;8178,34;0,303576095025984;3163300;37380;2149,75;0,0575107009095773
"PREF MUN DE SAO JOSE DO DIVINO";"PI";2011;82836;0;0;2210052;93800;0;0
"PREF MUN DE SAO JOSE DO EGITO";"PE";2011;333240;65618,37;0,196910244868563;2613602;501248;84309,13;0,168198436701992
"PREF MUN DE SAO JOSE DO GOIABAL";"MG";2011;37200;14701,58;0,39520376344086;3163409;43200;18407,5;0,426099537037037
"PREF MUN DE SAO JOSE DO HERVAL";"RS";2011;20820;0;0;4318465;28540;5870,5;0,205693763139453
"PREF MUN DE SAO JOSE DO HORTENCIO";"RS";2011;39300;0;0;4318481;59080;18351,44;0,310620176032498
"PREF MUN DE SAO JOSE DO INHACORA";"RS";2011;25800;8156,99;0,316162403100775;4318499;30940;8558,23;0,276607304460246
"PREF MUN DE SAO JOSE DO JACUIPE";"BA";NA;NA;NA;NA;2929370;167544;58896,55;0,351528852122428
"PREF MUN DE SAO JOSE DO JACURI";"MG";2011;37620;14503,13;0,385516480595428;3163508;37512;13625,87;0,363240296438473
"PREF MUN DE SAO JOSE DO MANTIMENTO";"MG";2011;6966;0;0;NA;NA;NA;NA
"PREF MUN DE SAO JOSE DO NORTE";"RS";2011;170940;0;0;4318507;228620;1193,3;0,00521957833960283
"PREF MUN DE SAO JOSE DO OURO";"RS";2011;34860;14512,36;0,416304073436604;4318606;44440;20079,6;0,451836183618362
"PREF MUN DE SAO JOSE DO PEIXE";"PI";2011;59700;0;0;2210102;57440;0;0
"PREF MUN DE SAO JOSE DO PIAUI";"PI";2011;81900;0;0;2210201;81400;0;0
"PREF MUN DE SAO JOSE DO POVO";"MT";2011;19320;0;0;5107297;14272;0;0
"PREF MUN DE SAO JOSE DO RIO CLARO";"MT";2011;127200;14818,8;0,1165;5107305;165340;44001,5;0,266127373896214
"PREF MUN DE SAO JOSE DO RIO PARDO";"SP";NA;NA;NA;NA;3549706;760040;424386,1;0,558373375085522
"PREF MUN DE SAO JOSE DO RIO PRETO";"SP";2011;4572480;0;0;3549805;6334295,2;668990,2;0,10561399159294
"PREF MUN DE SAO JOSE DO SABUGI";"PB";2011;42960;13617,3;0,31697625698324;2514701;68352;17370;0,254125702247191
"PREF MUN DE SAO JOSE DO SERIDO";"RN";2011;55980;0;0;2412401;85020;0;0
"PREF MUN DE SAO JOSE DO SUL";"RS";2011;22980;14074,57;0,612470409051349;4318614;26140;21846,18;0,835737566947207
"PREF MUN DE SAO JOSE DO VALE DO RIO PRETO";"RJ";2011;258840;3092;0,0119456034615979;3305158;342916;27409,89;0,0799317908758996
"PREF MUN DE SAO JOSE DO XINGU";"MT";2011;50160;4200;0,0837320574162679;5107354;51390;0;0
"PREF MUN DE SAO JOSE DOS AUSENTES";"RS";2011;34980;3986;0,113950829045169;4318622;51400;16660;0,324124513618677
"PREF MUN DE SAO JOSE DOS BASILIOS";"MA";NA;NA;NA;NA;2111250;99946;0;0
"PREF MUN DE SAO JOSE DOS CAMPOS";"SP";2011;3991740;260106;0,0651610575839108;3549904;6163460;335467,25;0,0544283973612224
"PREF MUN DE SAO JOSE DOS CORDEIROS";"PB";2011;22980;3420;0,148825065274151;2514800;24284;1656;0,0681930489211003
"PREF MUN DE SAO JOSE DOS PINHAIS";"PR";2011;1966800;27870,91;0,0141706884279032;4125506;2575644;609990,65;0,236830342236738
"PREF MUN DE SAO JOSE DOS QUATRO MARCOS";"MT";2011;99780;0;0;5107107;145820;76479,16;0,524476477849403
"PREF MUN DE SAO JOSE DOS RAMOS";"PB";2011;75360;3539;0,0469612526539278;2514453;130134;0;0
"PREF MUN DE SAO JULIAO";"PI";2011;75960;13929,8;0,18338335966298;2210300;148408;35187,25;0,237098067489623
"PREF MUN DE SAO LEOPOLDO";"RS";2011;2008140;581656,57;0,289649411893593;4318705;2732856;507023,43;0,185528776488772
"PREF MUN DE SAO LOURENCO";"MG";2011;226128;0;0;3163706;365000;0;0
"PREF MUN DE SAO LOURENCO DA MATA";"PE";2011;1158480;0;0;2613701;1408752;6112,2;0,00433873385805309
"PREF MUN DE SAO LOURENCO DA SERRA";"SP";2011;158160;0;0;3549953;133504;781,16;0,0058512104506232
"PREF MUN DE SAO LOURENCO DO OESTE";"SC";2011;155160;70260,19;0,452824117040474;4216909;398779,2;166064,37;0,416431875082753
"PREF MUN DE SAO LOURENCO DO PIAUI";"PI";NA;NA;NA;NA;2210359;25890;0;0
"PREF MUN DE SAO LOURENCO DO SUL";"RS";2011;365196;134026,08;0,36699766700621;4318804;471162;455886,3;0,967578667210004
"PREF MUN DE SAO LUDGERO";"SC";2011;85440;38976,7;0,456187968164794;4217006;133220;46499,5;0,349042936496022
"PREF MUN DE SAO LUIS";"MA";2011;11614320;0;0;2111300;13787434;4301986,4;0,312022266072135
"PREF MUN DE SAO LUIS DE MONTES BELOS";"GO";2011;198900;66347;0,333569632981398;5220108;273300;83339,17;0,304936589828028
"PREF MUN DE SAO LUIS DO CURU";"CE";2011;163188;13751,24;0,0842662450670392;2312601;285108;56459,1;0,198027063428595
"PREF MUN DE SAO LUIS DO PARAITINGA";"SP";2011;143280;59926,34;0,418246370742602;3550001;91044;65885,74;0,723669214885111
"PREF MUN DE SAO LUIS DO PIAUI";"PI";2011;35520;0;0;2210375;33880;0;0
"PREF MUN DE SAO LUIS DO QUITUNDE";"AL";2011;549540;0;0;2708501;559208;81153,6;0,145122387376432
"PREF MUN DE SAO LUIS GONZAGA DO MARANHAO";"MA";2011;516000;0;0;2111409;771420;123978,34;0,160714448679059
"PREF MUN DE SAO LUIZ DO ANAUA";"RR";2011;29580;0;0;1400605;9918;0;0
"PREF MUN DE SAO LUIZ DO NORTE";"GO";2011;41760;8956,68;0,214479885057471;5220157;56380;11392,15;0,20206012770486
"PREF MUN DE SAO LUIZ GONZAGA";"RS";2011;238980;0;0;4318903;374344;128558,53;0,343423508858163
"PREF MUN DE SAO MAMEDE";"PB";2011;106200;42480;0,4;2514909;165228;50434;0,305238821507251
"PREF MUN DE SAO MANOEL DO PARANA";"PR";2011;19500;5153,23;0,264268205128205;4125555;28640;9530,5;0,332768854748603
"PREF MUN DE SAO MANUEL";"SP";2011;553320;0;0;3550100;615440;0;0
"PREF MUN DE SAO MARCOS";"RS";2011;242760;106201,23;0,43747417202175;4319000;287860;134055,12;0,465695546446189
"PREF MUN DE SAO MARTINHO";"RS";2011;33180;0;0;4319109;41600;17059,59;0,410086298076923
"PREF MUN DE SAO MARTINHO";"SC";2011;15480;5268,26;0,340326873385013;4217105;27180;8307,71;0,305655261221486
"PREF MUN DE SAO MARTINHO DA SERRA";"RS";2011;9120;7068,92;0,775100877192982;4319125;8528;3623,45;0,424888602251407
"PREF MUN DE SAO MATEUS";"ES";2011;1411140;222301,76;0,157533455220602;3204906;1951100;290318,88;0,148797539849316
"PREF MUN DE SAO MATEUS DO MARANHAO";"MA";2011;985980;0;0;2111508;1024992;146119;0,142556234585246
"PREF MUN DE SAO MATEUS DO SUL";"PR";2011;263400;35317,9;0,134084662110858;4125605;345240;76014,62;0,220179063839648
"PREF MUN DE SAO MIGUEL";"RN";2011;352680;93996;0,266519224225927;2412500;481500;15606;0,032411214953271
"PREF MUN DE SAO MIGUEL ARCANJO";"SP";2011;481740;0;0;3550209;526500;56474,41;0,10726383665717
"PREF MUN DE SAO MIGUEL DA BAIXA GRANDE";"PI";2011;35700;0;0;2210383;36360;0;0
"PREF MUN DE SAO MIGUEL DA BOA VISTA";"SC";2011;10380;3823,25;0,368328516377649;4217154;13860;3891,71;0,280787157287157
"PREF MUN DE SAO MIGUEL DAS MATAS";"BA";2011;155340;12799,45;0,0823963563795545;2929404;166580;23460;0,140833233281306
"PREF MUN DE SAO MIGUEL DAS MISSOES";"RS";2011;57720;0;0;4319158;70800;24176,67;0,341478389830508
"PREF MUN DE SAO MIGUEL DE TAIPU";"PB";2011;102360;0;0;2515005;171968;33416,37;0,194317372999628
"PREF MUN DE SAO MIGUEL DO ALEIXO";"SE";2011;38940;11320,75;0,290722907036466;2807006;38380;14532,2;0,378639916623241
"PREF MUN DE SAO MIGUEL DO ANTA";"MG";2011;46860;19164,81;0,408980153649168;3163805;53900;30954,21;0,57428961038961
"PREF MUN DE SAO MIGUEL DO ARAGUAIA";"GO";2011;175560;0;0;5220207;197900;140,12;0,000708034360788277
"PREF MUN DE SAO MIGUEL DO FIDALGO";"PI";2011;46620;0;0;2210391;51840;0;0
"PREF MUN DE SÃO MIGUEL DO GOSTOSO";"RN";2011;185400;0;0;2412559;281720;115524,93;0,410070034076388
"PREF MUN DE SAO MIGUEL DO GUAMA";"PA";2011;1065540;0;0;1507607;1476862;390207,88;0,264214178440504
"PREF MUN DE SAO MIGUEL DO GUAPORE";"RO";2011;222600;0;0;1100320;251060;0;0
"PREF MUN DE SAO MIGUEL DO IGUACU";"PR";2011;181140;0;0;4125704;232820;15492,6;0,0665432522979126
"PREF MUN DE SAO MIGUEL DO PASSA QUATRO";"GO";2011;37380;0;0;5220264;45280;0;0
"PREF MUN DE SAO MIGUEL DO TAPUIO";"PI";2011;288720;0;0;2210409;293800;34004,12;0,115739006126617
"PREF MUN DE SAO MIGUEL DO TOCANTINS";"TO";2011;102840;0;0;1720200;118842;16969,96;0,142794298312045
"PREF MUN DE SAO MIGUEL DOESTE";"SC";2011;185922;65353;0,351507621475673;4217204;340180;266440,3;0,783233288259157
"PREF MUN DE SAO MIGUEL DOS CAMPOS";"AL";2011;775860;0;0;2708600;767140;87257,7;0,113744166644941
"PREF MUN DE SAO MIGUEL DOS MILAGRES";"AL";2011;157020;47482,1;0,302395236275634;2708709;213760;64169;0,300191803892216
"PREF MUN DE SAO NICOLAU";"RS";2011;42300;14821,62;0,350392907801418;4319208;42460;17922,55;0,422104333490344
"PREF MUN DE SAO PATRICIO";"GO";2011;12354;387,8;0,0313906427068156;5220280;12560;270;0,0214968152866242
"PREF MUN DE SAO PAULO";"SP";2011;61942260;0;0;3550308;91716158;2426300;0,0264544443739128
"PREF MUN DE SAO PAULO DAS MISSOES";"RS";2011;71160;23897,06;0,335821528948848;4319307;90344;28149;0,311575754892411
"PREF MUN DE SAO PAULO DE OLIVENCA";"AM";2011;719946;180354,6;0,250511288346626;1303908;945640;340040;0,359587157903642
"PREF MUN DE SAO PAULO DO POTENGI";"RN";2011;198840;91726;0,461305572319453;2412609;296988;114518,54;0,385599889557827
"PREF MUN DE SAO PEDRO";"RN";2011;71100;21756;0,305991561181435;2412708;105020;34958,5;0,332874690535136
"PREF MUN DE SAO PEDRO";"SP";2011;402960;0;0;3550407;482060;174393,4;0,361766999958511
"PREF MUN DE SAO PEDRO DA AGUA BRANCA";"MA";2011;223560;0;0;2111532;245344;238767,75;0,973195798552237
"PREF MUN DE SAO PEDRO DA ALDEIA";"RJ";2011;811920;217077,27;0,267362880579367;3305208;852960;103413,86;0,121241160195085
"PREF MUN DE SAO PEDRO DA CIPA";"MT";2011;44220;0;0;5107404;59136;0;0
"PREF MUN DE SAO PEDRO DA SERRA";"RS";2011;26160;22375,73;0,855341360856269;4319356;35680;33612,85;0,94206418161435
"PREF MUN DE SAO PEDRO DA UNIAO";"MG";2011;32820;11124,31;0,338949116392444;3163904;41640;28756,55;0,690599183477426
"PREF MUN DE SÃO PEDRO DAS MISSOES";"RS";2011;13320;0;0;4319364;13160;7392,62;0,561749240121581
"PREF MUN DE SAO PEDRO DE ALCANTARA";"SC";2011;29940;0;0;4217253;46660;1752,63;0,0375617231033005
"PREF MUN DE SAO PEDRO DO BUTIA";"RS";2011;9000;4692,05;0,521338888888889;4319372;8920;5697,8;0,638766816143498
"PREF MUN DE SAO PEDRO DO IGUACU";"PR";2011;52440;0;0;4125753;65360;35691,35;0,546073286413709
"PREF MUN DE SAO PEDRO DO IVAI";"PR";2011;73920;1313,16;0,0177646103896104;4125803;96120;28356,6;0,295012484394507
"PREF MUN DE SAO PEDRO DO PARANA";"PR";2011;6570;7499,6;1,14149162861492;NA;NA;NA;NA
"PREF MUN DE SAO PEDRO DO PIAUI";"PI";2011;181860;0;0;2210508;243180;0;0
"PREF MUN DE SAO PEDRO DO SUACUI";"MG";2011;36780;6774,62;0,184193039695487;3164100;38520;11556;0,3
"PREF MUN DE SAO PEDRO DO SUL";"RS";2011;82260;24950,21;0,303309141745684;4319406;97220;9042,88;0,0930146060481382
"PREF MUN DE SAO PEDRO DO TURVO";"SP";2011;116340;0;0;3550506;147740;225,04;0,00152321646135102
"PREF MUN DE SAO PEDRO DOS CRENTES";"MA";2011;71982;0;0;2111573;86400;0;0
"PREF MUN DE SAO PEDRO DOS FERROS";"MG";2011;55200;9777,43;0,177127355072464;3164001;51984;4615;0,0887773160972607
"PREF MUN DE SAO RAFAEL";"RN";2011;77880;34926;0,448459167950693;2412807;132508;26250;0,198101246717179
"PREF MUN DE SAO RAIMUNDO DAS MANGABEIRAS";"MA";2011;221640;0;0;2111607;325220;89965,15;0,276628589877621
"PREF MUN DE SAO RAIMUNDO DO DOCA BEZERRA";"MA";NA;NA;NA;NA;2111631;190696;17797;0,0933265511599614
"PREF MUN DE SAO RAIMUNDO NONATO";"PI";NA;NA;NA;NA;2210607;317420;25352,4;0,0798702035158465
"PREF MUN DE SAO ROBERTO";"MA";2011;157440;26989,56;0,171427591463415;2111672;242744;49176,4;0,202585439804897
"PREF MUN DE SAO ROMAO";"MG";2011;25632;0;0;NA;NA;NA;NA
"PREF MUN DE SAO ROQUE";"SP";2011;1115040;52645;0,0472135528770268;3550605;1631892;0;0
"PREF MUN DE SAO ROQUE DE MINAS";"MG";2011;38100;0;0;3164308;46600;9121,75;0,195745708154506
"PREF MUN DE SAO ROQUE DO CANAA";"ES";2011;71220;29907,6;0,419932603201348;3204955;98520;42679,95;0,433211023142509
"PREF MUN DE SAO SALVADOR DO TOCANTINS";"TO";2011;28020;11360,8;0,405453247680228;1720259;48188;18463,8;0,383161783016519
"PREF MUN DE SAO SEBASTIAO";"AL";2011;514560;0;0;2708808;656004;17472,16;0,0266342278400741
"PREF MUN DE SAO SEBASTIAO";"SP";2011;1348620;0;0;3550704;1425240;58000,12;0,0406949847043305
"PREF MUN DE SAO SEBASTIAO DA AMOREIRA";"PR";2011;44592;9675,2;0,21697165410836;4126009;63900;9459,09;0,148029577464789
"PREF MUN DE SAO SEBASTIAO DA BELA VISTA";"MG";2011;28740;4405,4;0,153284620737648;3164407;39760;18947,32;0,476542253521127
"PREF MUN DE SAO SEBASTIAO DA BOA VISTA";"PA";2011;533940;0;0;1507706;880856,8;175763,91;0,199537439002571
